RegionID,State,County,City,ZipCode
76061,KY,Pike County,Sidney,41564
76066,KY,Pike County,Virgie,41572
76067,KY,Floyd County,Allen,41601
76068,KY,Floyd County,Auxier,41602
76069,KY,Floyd County,Banner,41603
76075,KY,Floyd County,Dana,41615
76080,KY,Knott County,Garrett,41630
76083,KY,Floyd County,Harold,41635
76085,KY,Floyd County,Hueysville,41640
76088,KY,Floyd County,Hueysville,41645
76090,KY,Floyd County,Martin,41649
76093,KY,Floyd County,Prestonsburg,41653
76100,KY,Floyd County,Wheelwright,41669
76101,KY,Perry County,Hazard,41701
76108,KY,Knott County,Ary,41722
76118,KY,Knott County,Emmalena,41740
76123,KY,Leslie County,Hyden,41749
76133,KY,Knott County,Sassafras,41773
76134,KY,Perry County,Viper,41774
76136,KY,Leslie County,Wooton,41776
76146,KY,Knott County,Hindman,41822
76150,KY,Knott County,Topmost,41828
76151,KY,Knott County,Hindman,41831
76155,KY,Letcher County,McRoberts,41835
76156,KY,Knott County,Mallie,41836
76160,KY,Letcher County,Fleming-Neon,41840
76161,KY,Knott County,Pine Top,41843
76168,KY,Letcher County,Whitesburg,41858
76178,KY,McCracken County,Paducah,42001
76180,KY,McCracken County,Paducah,42003
76181,KY,Calloway County,Almo,42020
76182,KY,Carlisle County,Clinton,42021
76184,KY,Carlisle County,Bardwell,42023
76185,KY,Ballard County,Barlow,42024
76186,KY,Marshall County,,42025
76187,KY,Graves County,Boaz,42027
76189,KY,Marshall County,Calvert City,42029
76190,KY,Hickman County,Clinton,42031
76193,KY,Carlisle County,,42035
76196,KY,Lyon County,Eddyville,42038
76197,KY,Carlisle County,Fancy Farm,42039
76198,KY,Graves County,Farmington,42040
76199,KY,Fulton County,Fulton,42041
76200,KY,Marshall County,Gilbertsville,42044
76201,KY,Livingston County,Grand Rivers,42045
76204,KY,Calloway County,Hazel,42049
76205,KY,Fulton County,Hickman,42050
76206,KY,Graves County,Hickory,42051
76207,KY,McCracken County,Kevil,42053
76208,KY,Calloway County,Kirksey,42054
76209,KY,Lyon County,Kuttawa,42055
76210,KY,Ballard County,La Center,42056
76211,KY,Livingston County,Ledbetter,42058
76215,KY,Crittenden County,Marion,42064
76216,KY,Graves County,Mayfield,42066
76217,KY,Graves County,Melber,42069
76219,KY,Calloway County,Murray,42071
76220,KY,Calloway County,New Concord,42076
76221,KY,Livingston County,Salem,42078
76222,KY,Graves County,Sedalia,42079
76223,KY,Livingston County,,42081
76224,KY,Graves County,Symsonia,42082
76227,KY,Hickman County,Water Valley,42085
76228,KY,McCracken County,Kevil,42086
76229,KY,Ballard County,Wickliffe,42087
76230,KY,Graves County,Wingo,42088
76231,KY,Warren County,Bowling Green,42101
76233,KY,Warren County,Bowling Green,42103
76234,KY,Warren County,Bowling Green,42104
76235,KY,Allen County,Adolphus,42120
76236,KY,Warren County,Alvaton,42122
76237,KY,Barren County,Austin,42123
76239,KY,Barren County,Cave City,42127
76241,KY,Metcalfe County,Edmonton,42129
76244,KY,Barren County,Fountain Run,42133
76245,KY,Simpson County,Franklin,42134
76247,KY,Monroe County,Gamaliel,42140
76248,KY,Barren County,Glasgow,42141
76253,KY,Metcalfe County,Knob Lick,42154
76256,KY,Warren County,Smiths Grove,42159
76257,KY,Barren County,Park City,42160
76259,KY,Allen County,Scottsville,42164
76260,KY,Metcalfe County,Summer Shade,42166
76261,KY,Monroe County,Tompkinsville,42167
76262,KY,Warren County,Bowling Green,42170
76263,KY,Warren County,Smiths Grove,42171
76265,KY,Logan County,Adairville,42202
76266,KY,Todd County,Allensville,42204
76267,KY,Logan County,Auburn,42206
76268,KY,Edmonson County,Bee Spring,42207
76269,KY,Edmonson County,Brownsville,42210
76270,KY,Trigg County,Cadiz,42211
76272,KY,Christian County,Cerulean,42215
76274,KY,Christian County,Crofton,42217
76276,KY,Todd County,Elkton,42220
76279,KY,Christian County,Gracey,42232
76280,KY,Todd County,Allensville,42234
76281,KY,Christian County,Herndon,42236
76282,KY,Christian County,Hopkinsville,42240
76286,KY,Logan County,Lewisburg,42256
76287,KY,Edmonson County,Mammoth Cave,42259
76288,KY,Butler County,,42261
76289,KY,Christian County,Oak Grove,42262
76290,KY,Logan County,Olmstead,42265
76291,KY,Christian County,Pembroke,42266
76293,KY,Warren County,Rockfield,42274
76295,KY,Logan County,Russellville,42276
76296,KY,Todd County,Sharon Grove,42280
76298,KY,Edmonson County,Bee Spring,42285
76299,KY,Todd County,Trenton,42286
76302,KY,Daviess County,Owensboro,42301
76304,KY,Daviess County,Owensboro,42303
76306,KY,Ohio County,Beaver Dam,42320
76313,KY,McLean County,Calhoun,42327
76315,KY,Muhlenberg County,Central City,42330
76324,KY,Muhlenberg County,Greenville,42345
76325,KY,Ohio County,Hartford,42347
76326,KY,Hancock County,Hawesville,42348
76328,KY,McLean County,Island,42350
76329,KY,Hancock County,Lewisport,42351
76330,KY,McLean County,Livermore,42352
76332,KY,Daviess County,Maceo,42355
76336,KY,Daviess County,Philpot,42366
76338,KY,Ohio County,,42368
76342,KY,McLean County,Sacramento,42372
76345,KY,Daviess County,Utica,42376
76347,KY,Daviess County,Whitesville,42378
76350,KY,Webster County,Clay,42404
76351,KY,Henderson County,Corydon,42406
76352,KY,Hopkins County,Dawson Springs,42408
76353,KY,Webster County,Dixon,42409
76355,KY,Caldwell County,Princeton,42411
76356,KY,Hopkins County,Manitou,42413
76358,KY,Henderson County,Henderson,42420
76359,KY,Hopkins County,Madisonville,42431
76360,KY,Hopkins County,Manitou,42436
76361,KY,Union County,Morganfield,42437
76363,KY,Hopkins County,Nebo,42441
76364,KY,Hopkins County,Nortonville,42442
76366,KY,Caldwell County,Princeton,42445
76367,KY,Webster County,Providence,42450
76368,KY,Henderson County,Reed,42451
76369,KY,Henderson County,Robards,42452
76371,KY,Webster County,Sebree,42455
76372,KY,Webster County,Slaughters,42456
76374,KY,Henderson County,Spottsville,42458
76375,KY,Union County,Sturgis,42459
76377,KY,Union County,Uniontown,42461
76378,KY,Union County,Waverly,42462
76380,KY,Hopkins County,White Plains,42464
76381,KY,Pulaski County,Somerset,42501
76383,KY,Pulaski County,Somerset,42503
76385,KY,Pulaski County,Bronston,42518
76386,KY,Pulaski County,Burnside,42519
76387,KY,Casey County,Dunnville,42528
76389,KY,Casey County,Liberty,42539
76390,KY,Casey County,Middleburg,42541
76391,KY,Pulaski County,Nancy,42544
76395,KY,Casey County,Windsor,42565
76396,KY,Casey County,Yosemite,42566
76397,KY,Pulaski County,Eubank,42567
76398,KY,Clinton County,Albany,42602
76400,KY,Russell County,Jamestown,42629
76402,KY,Wayne County,Monticello,42633
76403,KY,McCreary County,Burnside,42634
76404,KY,McCreary County,Williamsburg,42635
76406,KY,Russell County,Russell Springs,42642
76407,KY,McCreary County,Stearns,42647
76408,KY,McCreary County,Strunk,42649
76409,KY,McCreary County,Stearns,42653
76410,KY,Hardin County,Elizabethtown,42701
76412,KY,Grayson County,Big Clifty,42712
76413,KY,Hart County,Bonnieville,42713
76415,KY,Larue County,Buffalo,42716
76416,KY,Cumberland County,Burkesville,42717
76417,KY,Taylor County,Campbellsville,42718
76421,KY,Hart County,Canmer,42722
76422,KY,Hardin County,Cecilia,42724
76423,KY,Grayson County,Clarkson,42726
76424,KY,Adair County,Columbia,42728
76425,KY,Hart County,Cub Run,42729
76427,KY,Hardin County,Eastview,42732
76428,KY,Taylor County,Elk Horn,42733
76429,KY,Hardin County,Glendale,42740
76430,KY,Adair County,Glens Fork,42741
76432,KY,Green County,Greensburg,42743
76433,KY,Hart County,Hardyville,42746
76434,KY,Larue County,Hodgenville,42748
76435,KY,Hart County,Horse Cave,42749
76436,KY,Adair County,Knifley,42753
76437,KY,Grayson County,Leitchfield,42754
76439,KY,Hart County,Magnolia,42757
76444,KY,Hart County,Munfordville,42765
76445,KY,Larue County,Sonora,42776
76446,KY,Green County,Campbellsville,42782
76447,KY,Hardin County,Upton,42784
76449,OH,Licking County,Alexandria,43001
76451,OH,Morrow County,Ashley,43003
76452,OH,Franklin County,Blacklick,43004
76456,OH,Licking County,Buckeye Lake,43008
76457,OH,Champaign County,Cable,43009
76459,OH,Knox County,Centerburg,43011
76460,OH,Licking County,,43013
76461,OH,Knox County,,43014
76462,OH,Delaware County,Delaware,43015
76463,OH,Franklin County,Dublin,43016
76464,OH,Franklin County,Dublin,43017
76466,OH,Knox County,Fredericktown,43019
76467,OH,Delaware County,Galena,43021
76468,OH,Knox County,Gambier,43022
76469,OH,Licking County,Granville,43023
76470,OH,Licking County,Hebron,43025
76471,OH,Franklin County,Hilliard,43026
76473,OH,Knox County,Howard,43028
76474,OH,Madison County,Irwin,43029
76476,OH,Licking County,Johnstown,43031
76479,OH,Delaware County,Lewis Center,43035
76482,OH,Union County,Marysville,43040
76484,OH,Champaign County,,43044
76485,OH,Union County,Milford Center,43045
76486,OH,Fairfield County,Millersport,43046
76489,OH,Knox County,Mount Vernon,43050
76490,OH,Franklin County,New Albany,43054
76491,OH,Licking County,Newark,43055
76492,OH,Licking County,Heath,43056
76494,OH,Champaign County,Woodstock,43060
76495,OH,Delaware County,Ostrander,43061
76496,OH,Licking County,Pataskala,43062
76497,OH,Union County,Plain City,43064
76498,OH,Delaware County,Powell,43065
76499,OH,Delaware County,Delaware,43066
76500,OH,Union County,West Mansfield,43067
76501,OH,Franklin County,Reynoldsburg,43068
76503,OH,Licking County,Saint Louisville,43071
76504,OH,Champaign County,Saint Paris,43072
76506,OH,Delaware County,Sunbury,43074
76507,OH,Perry County,Thornville,43076
76509,OH,Champaign County,,43078
76510,OH,Licking County,Utica,43080
76511,OH,Franklin County,Westerville,43081
76512,OH,Delaware County,Westerville,43082
76514,OH,Champaign County,Woodstock,43084
76515,OH,Franklin County,Worthington,43085
76520,OH,Fairfield County,Amanda,43102
76521,OH,Pickaway County,Ashville,43103
76522,OH,Fairfield County,Baltimore,43105
76523,OH,Fayette County,Bloomingburg,43106
76524,OH,Fairfield County,Bremen,43107
76526,OH,Franklin County,Columbus,43110
76528,OH,Fairfield County,Carroll,43112
76529,OH,Pickaway County,Circleville,43113
76530,OH,Ross County,Clarksburg,43115
76531,OH,Pickaway County,Commercial Point,43116
76533,OH,Franklin County,Galloway,43119
76534,OH,Franklin County,Grove City,43123
76535,OH,Franklin County,Groveport,43125
76538,OH,Fayette County,Jeffersonville,43128
76539,OH,Fairfield County,Lancaster,43130
76540,OH,Hocking County,Laurelville,43135
76541,OH,Fairfield County,Lithopolis,43136
76542,OH,Franklin County,Columbus,43137
76543,OH,Hocking County,Logan,43138
76544,OH,Madison County,London,43140
76546,OH,Pickaway County,Mount Sterling,43143
76548,OH,Fayette County,New Holland,43145
76549,OH,Pickaway County,Orient,43146
76550,OH,Fairfield County,Pickerington,43147
76551,OH,Fairfield County,Pleasantville,43148
76552,OH,Hocking County,Rockbridge,43149
76553,OH,Fairfield County,,43150
76556,OH,Madison County,South Solon,43153
76557,OH,Fairfield County,Stoutsville,43154
76558,OH,Fairfield County,Sugar Grove,43155
76560,OH,Fairfield County,Thurston,43157
